"가구별일련번호","가구구분코드","노인가구여부","가구주_연령","주택소유유무","소득"
03520,2,1,71,1,2725910
03521,1,0,66,1,6465280
03521,1,1,74,1,3972700
03521,2,0,74,1,4784000
03521,2,1,67,1,1054760
03522,1,0,34,1,5610760
03522,1,0,51,1,6500000
03522,1,0,51,1,7253130
03522,2,1,73,1,4514543
03523,1,0,29,2,2971790
03523,1,0,54,1,3899500
03523,1,0,70,2,5701667
03523,1,1,77,1,1098110
03524,1,0,18,2,1542950
03524,1,0,24,2,1321822
03524,1,0,53,1,7786520
03524,2,1,67,1,4024663
03525,1,0,54,2,4970223
03525,1,0,63,2,3356520
03525,2,0,25,2,1775000
03525,2,0,56,2,3409163
03526,1,0,47,2,3509333
03526,2,0,27,2,1233333
03526,2,0,54,1,1785560
03526,2,0,64,1,4322103
03527,1,0,34,2,3017333
03527,1,0,61,1,1872497
03527,2,0,29,2,1738061
03527,2,0,46,1,3100000
03528,1,0,26,2,2702480
03528,1,0,31,2,2995830
03528,1,0,48,2,2909337
03528,1,0,59,1,2300290
03529,1,0,47,2,1958233
03529,1,0,51,1,6790000
03529,2,0,44,1,4434436
03529,2,0,58,1,5404855
03530,1,0,64,1,4806667
03530,2,0,60,2,8951268
03530,2,1,77,2,550063
03530,2,1,78,1,3506843
03531,1,0,45,1,7011015
03531,2,0,60,1,2466667
03531,2,0,65,1,4790522
03531,2,1,78,1,2210440
03532,1,0,61,1,6372500
03532,1,0,67,2,3250023
03532,2,0,58,1,5000000
03532,2,0,73,1,2899393
03533,1,0,47,1,10491000
03533,1,0,59,1,8028260
03533,2,0,48,1,3770383
03533,2,0,59,1,3904340
03534,2,0,53,1,8800000
03534,2,0,54,1,5365909
03534,2,0,61,1,2595830
03534,2,1,71,1,1965126
03535,2,0,48,1,4000000
03535,2,0,52,2,1953330
03535,2,0,56,2,2810000
03535,2,1,75,1,3498080
03536,1,0,24,2,2092170
03536,1,0,48,1,8749480
03536,2,0,59,1,1170200
03536,2,0,72,1,4800000
03537,1,0,40,1,8764325
03537,1,0,54,2,766667
03537,2,0,60,1,6231787
03537,2,0,60,1,6963862
03538,1,0,27,2,4361293
03538,1,0,39,1,9133353
03538,2,0,59,2,159000
03538,2,1,86,1,1583640
03539,1,0,36,2,6076539
03539,1,0,50,1,5030000
03539,1,0,55,1,4508000
03539,2,0,57,1,7905000
03540,1,0,43,2,4495065
03540,2,0,63,1,1716667
03540,2,0,64,2,3548014
03540,2,1,79,1,1036890
03541,1,0,45,1,9068379
03541,1,0,60,2,1620000
03541,2,0,38,1,14662440
03541,2,0,57,2,3000000
03542,1,0,43,1,6118160
03542,1,0,59,2,3380527
03542,1,0,64,1,4590000
03542,2,0,60,1,3154300
03543,1,0,35,2,8152815
03543,2,0,43,2,3800000
03543,2,0,48,1,4113333
03543,2,1,80,2,2024560
03544,1,1,65,2,927210
03544,2,0,47,1,5200000
03544,2,1,71,1,944767
03544,2,1,76,1,0
03545,1,0,54,2,6427821
03545,1,0,56,1,3357000
03545,1,1,65,2,2110000
03545,2,0,56,1,8255333
03546,1,0,54,1,5320000
03546,2,0,61,1,1670000
03546,2,0,61,1,9333333
03546,2,0,67,2,3190440
03547,2,1,65,1,2779760
03547,2,1,69,1,801760
03547,2,1,73,2,637667
03547,2,1,78,1,2934683
03548,1,0,39,1,4405828
03548,1,1,77,1,904000
03548,2,1,72,1,2737023
03548,2,1,74,1,4237067
03549,1,0,49,1,3261020
03549,2,0,54,1,4056480
03549,2,1,65,1,12916410
03549,2,1,71,1,2863174
03550,2,0,56,2,10104500
03550,2,0,60,1,3350000
03550,2,1,68,1,938093
03550,2,1,71,2,3754086
03551,1,0,34,1,5624973
03551,1,0,38,2,2499565
03551,1,0,61,1,4592467
03551,2,0,39,2,930870
03552,1,0,37,1,4682124
03552,1,0,59,2,936605
03552,2,0,60,1,1966667
03552,2,0,63,1,4526667
03553,1,0,63,1,4143257
03553,1,0,64,1,7146743
03553,2,0,51,2,238000
03553,2,0,60,1,4551427
03554,1,0,31,1,5454180
03554,1,0,41,2,5160667
03554,1,1,79,2,793263
03554,2,0,44,2,2000000
03555,1,0,42,1,3300000
03555,2,0,52,1,274000
03555,2,0,66,2,1046510
03555,2,1,76,2,686900
03556,1,0,42,1,6066500
03556,1,0,51,2,2255000
03556,1,0,62,1,2923720
03556,2,0,44,1,2600000
03557,1,0,40,1,7570090
03557,2,0,44,2,2750000
03557,2,0,68,1,1742450
03557,2,0,79,1,1551371
03558,1,0,34,2,2972000
03558,1,0,47,1,6182108
03558,1,1,65,1,1636530
03558,2,1,79,1,943410
03559,1,0,26,2,2675380
03559,1,0,33,1,5115000
03559,2,0,47,2,788515
03559,2,0,56,1,2491067
03560,1,0,59,1,3816000
03560,2,0,40,1,8466590
03560,2,0,52,1,11057473
03560,2,0,67,1,3334953
03561,1,0,40,1,10494392
03561,2,0,53,1,1122333
03561,2,0,69,1,2749657
03561,2,1,89,1,500550
03562,1,0,46,1,8439053
03562,1,0,53,1,3917000
03562,1,0,57,1,9879385
03562,1,0,59,1,2475000
03563,1,0,33,2,2825000
03563,1,0,51,1,6942430
03563,2,0,51,2,80000
03563,2,1,73,1,2476333
03564,1,0,37,2,2870490
03564,1,0,64,1,3985000
03564,2,0,29,2,1323333
03564,2,1,79,1,651000
03565,1,0,58,1,4745970
03565,2,0,51,1,3383333
03565,2,0,60,1,2300000
03565,2,1,71,1,1632776
03566,1,0,42,1,5611237
03566,1,0,58,1,6831600
03566,1,0,62,1,6543833
03566,2,0,57,1,7406230
03567,1,0,47,1,11530667
03567,1,0,55,1,17360067
03567,2,0,45,1,8679057
03567,2,0,46,1,5297333
03568,1,0,42,1,5893127
03568,2,0,54,1,404000
03568,2,0,62,2,1610837
03568,2,1,86,1,1238607
03569,1,0,32,2,3236810
03569,2,0,57,1,5056667
03569,2,1,67,1,1559170
03569,2,1,83,2,1155340
03570,2,0,46,1,4337976
03570,2,0,48,1,5316667
03570,2,1,75,1,964110
03570,2,1,80,1,836890
03571,1,0,60,1,9004038
03571,2,0,38,1,12254113
03571,2,0,69,1,3991540
03571,2,1,65,1,3810730
03572,1,0,54,1,4016667
03572,1,0,64,1,3517350
03572,2,0,51,2,2350000
03572,2,1,69,1,11800000
03573,1,0,39,1,1800000
03573,2,0,48,1,4000000
03573,2,0,65,1,996202
03573,2,1,71,1,2982500
03574,2,0,62,1,3965348
03574,2,1,69,1,1467200
03574,2,1,71,1,591000
03574,2,1,90,1,4895000
03575,1,0,55,2,5823290
03575,1,1,72,1,851200
03575,2,0,60,1,2933333
03575,2,1,73,1,3009600
03576,1,1,84,1,707000
03576,2,0,58,1,9400754
03576,2,0,77,1,1002493
03576,2,1,84,1,760540
03577,1,0,52,2,3140000
03577,1,0,69,1,4421080
03577,2,0,51,1,4300000
03577,2,0,64,1,1121980
03578,1,0,60,2,2433333
03578,1,1,81,1,1079000
03578,2,0,46,1,6959383
03578,2,0,73,1,1624190
03579,1,0,60,1,6627012
03579,1,1,65,1,1226290
03579,2,1,65,2,566667
03579,2,1,70,1,1198343
03580,1,0,62,1,3353860
03580,2,0,60,2,200000
03580,2,0,64,1,7439140
03580,2,1,72,1,673134
03581,1,0,82,1,3294000
03581,2,0,62,1,3805167
03581,2,0,63,1,13236403
03581,2,1,78,2,538000
03582,2,0,50,1,3750000
03582,2,0,54,1,3365430
03582,2,0,62,1,722180
03582,2,1,70,2,771160
03583,2,0,56,1,61773333
03583,2,0,56,2,9294675
03583,2,0,58,1,4351073
03583,2,1,67,2,972840
03584,1,0,29,1,3934905
03584,1,0,61,1,4491610
03584,2,0,70,1,2932347
03584,2,1,80,1,370390
03585,1,0,37,1,3897912
03585,1,0,63,2,7803980
03585,2,0,62,1,3268347
03585,2,1,76,1,1319767
03586,1,0,45,1,2288620
03586,1,0,64,1,5642903
03586,1,1,68,1,4388020
03586,2,1,72,1,586000
03587,1,0,23,2,2125000
03587,1,0,42,1,8088050
03587,1,0,43,1,10145209
03587,2,0,57,1,8673333
03588,1,0,34,1,5339360
03588,1,0,37,1,3781707
03588,1,0,41,1,7305250
03588,1,0,68,1,3150320
03589,1,0,27,2,3551450
03589,1,0,43,1,8101420
03589,2,0,66,1,2102643
03589,2,1,73,1,1094200
03590,1,0,28,1,6970057
03590,1,0,49,1,9692890
03590,1,0,52,2,1340000
03590,2,0,62,1,2639360
03591,1,0,33,1,4762320
03591,1,0,39,1,3971305
03591,2,0,60,1,1917360
03591,2,1,81,1,442549
03592,1,0,43,1,4672977
03592,1,0,52,1,3984433
03592,1,0,55,1,5365915
03592,1,0,59,1,3252000
03593,2,0,48,1,4882182
03593,2,0,61,2,2130000
03593,2,1,73,1,3772235
03593,2,1,89,1,300000
03594,1,0,39,1,7044340
03594,1,0,44,2,3386920
03594,1,0,53,1,6887543
03594,1,0,56,1,3783333
03595,1,0,46,2,4974160
03595,1,0,53,2,2722933
03595,1,0,64,1,4127025
03595,2,0,51,2,2076667
03596,1,0,32,2,1934530
03596,1,0,49,1,1768360
03596,2,0,53,2,701000
03596,2,0,58,2,882773
03597,1,0,29,2,4432000
03597,2,0,46,1,9897404
03597,2,0,62,2,1000708
03597,2,1,74,1,1633835
03598,1,0,40,1,7615425
03598,1,0,48,2,2305000
03598,1,0,56,2,2780000
03598,2,0,60,2,674300
03599,1,0,38,2,4374977
03599,1,0,42,1,12961200
03599,1,0,57,1,2986210
03599,2,0,52,2,2941133
03600,1,0,37,1,5991440
03600,2,0,47,1,4960000
03600,2,0,63,1,5953597
03600,2,0,63,2,1698026
03601,1,1,80,2,1259200
03601,2,0,60,1,4774957
03601,2,1,76,1,810400
03601,2,1,84,1,833333
03602,1,0,34,2,6030517
03602,1,0,43,1,6066040
03602,2,0,59,2,6929079
03602,2,1,79,1,903800
03603,1,0,61,1,1200473
03603,2,0,45,1,9105544
03603,2,0,70,1,724910
03603,2,1,75,1,1211300
03604,1,0,42,1,5382420
03604,1,0,59,2,5902033
03604,2,0,79,1,3601670
03604,2,1,69,1,4775630
03605,2,0,67,1,200000
03605,2,1,75,1,5326545
03605,2,1,86,1,854760
03605,2,1,87,1,700000
03606,1,1,68,1,1693960
03606,1,1,73,1,5211810
03606,2,0,36,1,4000000
03606,2,1,75,2,2067590
03607,1,0,36,1,7505009
03607,1,0,60,1,2550000
03607,2,0,40,1,4900000
03607,2,1,75,1,2300000
03608,1,0,46,1,8116667
03608,1,0,64,1,2494870
03608,2,0,48,1,4735000
03608,2,1,79,1,1506333
03609,1,0,32,2,5481529
03609,1,0,52,1,9124935
03609,1,0,60,1,9198783
03609,1,1,67,2,1989840
03610,1,0,54,1,5326580
03610,1,0,54,2,1466363
03610,1,0,66,2,2661200
03610,2,0,49,1,6829300
03611,1,0,39,1,2075000
03611,1,0,42,1,4096000
03611,1,0,64,1,1745840
03611,2,0,42,2,200000
03612,1,0,29,2,3353000
03612,2,0,59,1,7325775
03612,2,0,62,1,3679973
03612,2,0,63,1,1049480
03613,1,0,32,2,3885393
03613,1,0,58,1,6743417
03613,2,0,50,1,3070000
03613,2,0,64,1,1056600
03614,1,0,37,1,4278659
03614,2,0,37,1,2324033
03614,2,0,80,1,1618412
03614,2,1,67,2,772840
03615,1,0,29,1,3548197
03615,1,0,34,2,3500380
03615,1,0,51,1,4946435
03615,2,0,62,1,697860
03616,1,0,27,2,3694597
03616,1,0,55,2,7862977
03616,2,0,49,2,3130000
03616,2,0,62,1,2519920
03617,1,0,43,1,2650000
03617,1,0,54,2,5700000
03617,1,0,60,1,6348330
03617,1,1,68,1,5621637
03618,1,0,23,2,1292250
03618,1,0,41,1,9607377
03618,1,0,52,1,6524340
03618,2,0,61,1,5406667
03619,1,0,45,1,11740720
03619,1,0,54,1,7374667
03619,2,0,66,1,1669310
03619,2,1,72,1,2509820
03620,1,0,53,1,9152174
03620,2,0,53,1,848965
03620,2,0,59,2,806396
03620,2,0,62,1,1739360
03621,1,0,43,1,9166340
03621,2,0,60,1,2317360
03621,2,0,60,1,500000
03621,2,0,64,1,3763530
03622,1,0,52,1,3400000
03622,2,0,42,1,5011000
03622,2,0,50,1,1696760
03622,2,0,53,1,717893
03623,1,0,43,1,3985000
03623,1,0,56,2,6445500
03623,1,0,66,1,4177387
03623,2,0,75,1,2595900
03624,1,0,61,1,15530832
03624,1,1,70,1,1474760
03624,1,1,79,1,993024
03624,2,0,77,1,2526490
03625,1,1,73,1,629000
03625,1,1,83,1,1086710
03625,2,0,62,1,1341200
03625,2,0,62,2,1480570
03626,1,0,50,1,1876425
03626,1,0,54,1,17434613
03626,1,0,59,2,1502500
03626,2,1,73,2,802767
03627,1,0,53,2,1726800
03627,1,0,59,1,3342000
03627,2,0,50,1,2550000
03627,2,0,66,1,5086330
03628,1,0,53,2,4166500
03628,2,0,58,1,10083337
03628,2,0,58,2,1609230
03628,2,1,77,2,1581140
03629,1,0,39,1,4091274
03629,1,0,40,2,2060700
03629,1,0,41,1,4131024
03629,2,0,62,2,676520
03630,2,0,60,2,231537
03630,2,0,70,1,1370700
03630,2,1,76,1,3574267
03630,2,1,78,1,3000200
03631,1,0,38,2,4364177
03631,1,0,47,1,8506403
03631,2,1,74,1,1684800
03631,2,1,74,1,5029133
03632,1,0,31,1,9354345
03632,1,0,56,1,3909110
03632,2,0,63,2,1393152
03632,2,1,74,1,2773261
03633,1,0,47,1,10414090
03633,1,0,48,2,1611000
03633,2,0,45,1,2911522
03633,2,0,56,1,4783333
03634,1,0,36,1,17425774
03634,2,0,63,1,4614740
03634,2,0,64,2,4361730
03634,2,1,70,1,2832890
03635,1,0,23,1,2450000
03635,1,0,31,2,5613390
03635,1,0,38,1,11318880
03635,2,1,75,1,8190000
03636,1,0,45,1,16231253
03636,1,0,45,1,2485000
03636,2,1,67,1,7927117
03636,2,1,75,1,1400943
03637,1,0,47,1,9023943
03637,1,0,58,1,2850000
03637,1,1,69,1,1130000
03637,2,0,36,1,4005000
03638,1,0,42,1,7710080
03638,2,0,40,1,3886667
03638,2,0,47,1,1940000
03638,2,0,61,1,5159427
03639,1,0,49,2,11683151
03639,1,0,51,1,3372000
03639,1,0,64,1,1508050
03639,1,1,69,1,2050000
03640,1,0,39,2,5425000
03640,1,0,53,1,11274332
03640,1,0,61,2,4095333
03640,1,0,62,1,5557581
03641,1,0,35,1,4970700
03641,1,1,66,2,2561200
03641,2,0,25,2,1333333
03641,2,0,49,2,4506667
03642,1,0,44,1,12147570
03642,1,0,51,1,2719996
03642,2,0,46,2,6065780
03642,2,1,76,1,2518917
03643,1,0,42,1,3800000
03643,1,1,70,1,2046760
03643,2,0,60,1,1063980
03643,2,1,80,1,6637307
03644,1,0,24,2,2310000
03644,1,0,44,1,4840000
03644,1,0,51,2,6800000
03644,1,0,72,1,3643360
03645,1,0,33,1,3420610
03645,1,0,33,1,3951260
03645,1,0,46,1,3010000
03645,2,0,53,2,2650000
03646,1,0,30,2,3961875
03646,2,0,45,1,5500000
03646,2,0,49,2,622670
03646,2,1,76,1,3661000
03647,1,0,60,1,3920610
03647,2,0,60,1,3325000
03647,2,0,66,1,3813150
03647,2,0,86,1,1137000
03648,1,0,53,1,3444533
03648,2,0,37,1,1890700
03648,2,0,45,1,5499434
03648,2,0,61,1,5500000
03649,1,0,34,2,3704335
03649,1,0,59,1,2883417
03649,2,0,52,1,3400000
03649,2,0,59,1,11900000
03650,1,0,27,2,4008670
03650,1,0,50,1,6916426
03650,2,0,59,1,8603108
03650,2,1,80,1,1370860
03651,1,0,54,2,4700000
03651,2,0,60,1,3800000
03651,2,1,79,1,3262047
03651,2,1,84,1,2006220
03652,1,0,50,1,5502710
03652,1,0,61,1,6030000
03652,2,1,70,2,503730
03652,2,1,81,1,2107600
03653,1,0,35,2,6275688
03653,1,0,59,1,4980200
03653,2,0,56,1,5160000
03653,2,0,60,1,7591577
03654,1,0,41,1,6837000
03654,1,0,42,1,5878540
03654,2,0,64,1,7100000
03654,2,1,78,1,1024000
03655,1,0,45,1,5395850
03655,1,0,55,1,3445700
03655,1,0,61,2,4408933
03655,2,0,25,2,360000
03656,1,0,53,1,9939620
03656,2,0,54,1,663992
03656,2,1,76,1,2253750
03656,2,1,76,1,556647
03657,1,0,30,2,1292000
03657,1,0,39,2,7603349
03657,2,0,63,1,6207500
03657,2,0,64,1,4390197
03658,1,0,23,2,849632
03658,1,0,41,1,2814400
03658,2,0,42,1,5154333
03658,2,0,46,1,6866667
03659,1,0,44,1,3800667
03659,1,0,54,1,7639845
03659,1,0,62,2,7536267
03659,2,0,21,2,200000
03660,1,0,56,1,3400000
03660,2,0,23,2,276000
03660,2,1,78,1,2691607
03660,2,1,84,1,1495600
03661,1,0,41,1,5851480
03661,1,0,57,2,3159222
03661,2,1,69,1,954300
03661,2,1,74,1,1184800
03662,1,0,28,2,3141667
03662,2,0,42,1,2050000
03662,2,0,45,1,3643333
03662,2,0,59,1,9000000
03663,1,0,35,1,10267090
03663,1,0,58,2,2336667
03663,2,0,52,1,4697820
03663,2,0,63,1,5147920
03664,1,0,31,2,5207223
03664,1,0,55,2,2610000
03664,1,1,66,1,5204840
03664,2,0,64,2,1036938
03665,1,0,60,1,457333
03665,1,0,73,1,8851370
03665,2,0,61,1,6677760
03665,2,0,64,1,5096847
03666,1,0,34,1,6095377
03666,1,0,50,2,11749350
03666,1,0,68,1,12044194
03666,2,0,64,1,2848543
03667,1,1,76,2,795000
03667,2,0,35,2,2942733
03667,2,1,72,2,1045360
03667,2,1,73,1,800000
03668,2,0,57,1,7974600
03668,2,1,66,1,5176292
03668,2,1,68,2,1822730
03668,2,1,70,1,1210000
03669,1,0,37,2,1572656
03669,1,0,46,1,2673450
03669,1,0,49,2,5551120
03669,2,1,76,1,1606667
03670,1,0,33,2,2560798
03670,1,0,53,2,8839722
03670,2,0,43,1,4300000
03670,2,1,70,1,2255603
03671,1,0,35,1,4125969
03671,1,0,45,1,3351500
03671,2,0,42,1,3042420
03671,2,0,48,2,3621150
03672,1,0,45,1,7246667
03672,1,0,51,1,3788210
03672,2,0,63,2,855164
03672,2,1,78,1,3227220
03673,1,0,48,1,4805000
03673,1,0,61,2,3977000
03673,2,0,49,1,6340050
03673,2,1,76,1,1060067
03674,1,0,37,2,5130000
03674,1,0,46,1,5448842
03674,2,0,25,2,1100000
03674,2,1,84,1,517344
03675,1,0,47,1,7526370
03675,1,0,51,1,3739247
03675,2,0,40,2,4200000
03675,2,0,49,1,2557200
03676,1,0,46,1,7986414
03676,1,0,53,1,11358950
03676,2,1,78,1,1880000
03676,2,1,80,1,2575218
03677,1,0,24,2,2106667
03677,1,0,45,1,10476295
03677,1,0,51,1,4556270
03677,2,0,66,1,8085537
03678,1,0,38,2,5356015
03678,1,0,46,1,10055725
03678,1,0,57,1,2951370
03678,2,0,47,1,7563960
03679,1,0,39,1,5915000
03679,1,0,51,1,20066044
03679,1,0,59,1,7251600
03679,2,0,41,2,2800000
03680,1,0,41,1,8918735
03680,1,0,48,1,9475000
03680,2,0,53,1,5120000
03680,2,0,60,2,779740
03681,1,0,39,1,13216693
03681,2,0,62,1,4611250
03681,2,1,74,1,4677610
03681,2,1,84,1,1606220
03682,1,0,76,1,7792600
03682,1,1,78,1,1659127
03682,2,1,71,1,6090120
03682,2,1,81,1,1357600
03683,1,0,30,1,5423477
03683,1,0,56,1,8499320
03683,1,0,59,1,3578333
03683,2,1,68,1,3599997
03684,1,0,45,1,6010343
03684,1,0,51,2,4865680
03684,1,0,54,1,4757440
03684,2,0,70,1,1099990
03685,1,0,53,1,4846680
03685,1,0,54,1,10108620
03685,1,0,54,2,2768080
03685,2,0,46,1,3533333
03686,1,0,39,2,6997340
03686,1,0,55,1,5454670
03686,1,0,59,1,3122623
03686,2,0,45,2,2528380
03687,1,0,46,2,4814837
03687,1,0,47,1,2060000
03687,1,1,73,1,1305633
03687,2,1,71,1,1193126
03688,2,0,52,2,4753477
03688,2,0,60,1,11821667
03688,2,0,60,2,3566667
03688,2,0,61,2,765289
03689,1,0,46,2,4047897
03689,1,0,57,1,5014257
03689,1,0,60,1,3741037
03689,2,1,79,1,1883839
03690,1,0,63,1,2300500
03690,2,0,55,2,200000
03690,2,0,60,1,9738971
03690,2,1,73,1,1533333
03691,1,0,53,2,2691180
03691,2,0,61,1,3877457
03691,2,1,75,1,938950
03691,2,1,78,1,6723310
03692,1,0,42,1,5180000
03692,1,0,49,1,8489013
03692,1,0,58,2,2130000
03692,2,1,71,1,2772753
03693,1,0,34,2,4957500
03693,2,0,43,1,3273333
03693,2,1,72,1,2249690
03693,2,1,75,1,1433813
03694,1,0,30,1,6935888
03694,1,0,57,1,7082910
03694,2,0,59,2,1441000
03694,2,1,68,1,1776506
03695,1,0,27,2,1891167
03695,1,0,36,2,6424300
03695,1,0,52,1,6232277
03695,2,0,61,1,2507000
03696,1,1,75,1,3982661
03696,2,0,60,1,4520000
03696,2,0,63,1,2150000
03696,2,0,64,2,997530
03697,1,0,44,1,2766667
03697,1,0,52,1,7300037
03697,1,0,60,1,3555278
03697,1,0,61,2,1639000
03698,1,0,35,1,5594110
03698,2,0,65,1,1453370
03698,2,1,69,1,8995000
03698,2,1,86,1,3967240
03699,1,0,44,1,7816100
03699,1,0,51,1,5126667
03699,2,1,72,1,5256175
03699,2,1,72,2,1142163
03700,2,0,28,2,4298000
03700,2,0,55,1,1610630
03700,2,1,68,2,1877571
03700,2,1,69,1,4493220
03701,1,0,35,2,3246423
03701,1,0,46,1,7167953
03701,1,1,68,1,1775550
03701,2,0,47,1,2000000
03702,1,0,46,1,10994953
03702,1,0,59,1,7444156
03702,1,1,74,1,2808520
03702,2,0,57,1,5000000
03703,1,0,38,2,5950000
03703,1,0,48,2,1648040
03703,2,0,64,1,2798333
03703,2,1,69,1,543780
03704,1,0,34,2,8374190
03704,1,0,48,2,2240000
03704,2,0,57,1,9390333
03704,2,0,60,1,2933113
03705,2,0,53,1,5031526
03705,2,0,59,2,300000
03705,2,0,61,1,400000
03705,2,1,79,1,3473510
03706,2,0,52,2,5500000
03706,2,0,54,2,3066667
03706,2,0,65,1,7283350
03706,2,1,69,1,1401427
03707,1,0,40,1,4973733
03707,1,0,54,2,2300000
03707,2,0,73,1,3114060
03707,2,1,67,1,980307
03708,1,0,49,1,3077520
03708,1,0,54,2,3350000
03708,2,0,46,1,3600000
03708,2,1,71,1,3184447
03709,1,0,27,2,4684090
03709,1,0,59,1,3980290
03709,2,0,60,1,2500000
03709,2,0,61,2,3231983
03710,1,0,43,2,3958143
03710,1,0,62,1,5638450
03710,2,0,52,1,2786000
03710,2,1,81,1,840327
03711,1,0,51,2,3401667
03711,1,1,73,1,740600
03711,2,0,63,1,2984800
03711,2,1,71,2,826255
03712,1,0,24,2,2808257
03712,1,1,72,1,1000000
03712,2,1,70,1,1710653
03712,2,1,73,1,877803
03713,1,0,62,1,5315000
03713,1,1,65,2,1170543
03713,2,0,56,1,1206800
03713,2,1,68,1,45000
03714,1,0,60,2,6167600
03714,1,1,65,2,1410000
03714,2,0,61,1,5013730
03714,2,1,72,1,2042080
03715,2,0,33,1,4000000
03715,2,0,62,1,6156361
03715,2,0,67,2,3190440
03715,2,0,68,1,1262440
03716,1,0,55,2,4286490
03716,1,0,72,1,4863290
03716,1,1,65,1,622850
03716,2,1,71,1,2724350
03717,1,1,68,2,1671290
03717,2,0,56,1,6000000
03717,2,1,69,1,1050000
03717,2,1,72,1,4264126
03718,1,0,52,2,3120455
03718,1,0,60,2,2500000
03718,2,0,52,1,5280110
03718,2,0,68,1,3403620
03719,2,0,52,1,5300000
03719,2,0,60,1,1769425
03719,2,0,69,1,2028490
03719,2,1,78,1,3010650
03720,1,0,46,1,8641736
03720,2,0,60,1,10113464
03720,2,0,60,1,3385000
03720,2,1,74,1,4020400
03721,2,1,71,1,2787580
03721,2,1,72,1,1125643
03721,2,1,73,1,4050000
03721,2,1,76,1,2213450
03722,1,0,38,2,5150553
03722,1,0,56,2,1425055
03722,2,1,68,1,864760
03722,2,1,71,1,1748087
03723,1,0,34,1,7290835
03723,2,0,40,2,5926600
03723,2,1,67,1,3817315
03723,2,1,75,1,1622413
03724,1,0,29,2,6446753
03724,1,0,59,1,10915350
03724,2,0,49,2,3090610
03724,2,1,71,1,3061325
03725,1,0,35,2,3400000
03725,1,0,47,1,7646330
03725,2,0,29,2,8043140
03725,2,0,68,1,3831250
03726,2,0,42,2,400000
03726,2,0,62,2,845000
03726,2,0,75,1,5457370
03726,2,1,69,1,1255085
03727,1,0,58,2,2238180
03727,2,0,68,1,4871730
03727,2,1,72,1,5846667
03727,2,1,85,1,803000
03728,1,1,67,2,2498360
03728,2,0,46,1,5025600
03728,2,0,55,1,2526667
03728,2,0,60,1,2566667
03729,1,0,60,2,2948460
03729,1,0,64,1,7144613
03729,1,1,68,1,1348183
03729,2,0,62,2,1378783
03730,1,0,57,1,12616413
03730,1,1,74,1,2899847
03730,1,1,79,2,568263
03730,2,1,84,2,1588673
03731,1,0,54,2,2241805
03731,2,0,67,2,811843
03731,2,1,70,1,639114
03731,2,1,75,1,1085643
03732,1,0,43,1,3754000
03732,2,0,41,1,1563873
03732,2,0,69,1,4225673
03732,2,0,71,2,1337215
03733,1,0,20,2,2567220
03733,1,0,65,1,5911607
03733,2,0,44,2,5644167
03733,2,0,51,2,4059300
03734,1,0,24,2,1910000
03734,2,1,70,2,1040130
03734,2,1,84,2,690790
03734,2,1,85,1,1232207
03735,2,0,40,1,6643257
03735,2,0,51,1,5710000
03735,2,0,89,2,1609859
03735,2,1,95,2,694315
03736,1,0,41,1,7849170
03736,1,1,73,1,1304760
03736,2,0,56,2,330600
03736,2,0,60,1,3328550
03737,1,0,53,1,7789903
03737,1,0,57,1,10377656
03737,2,0,62,2,1077897
03737,2,1,81,2,3034500
03738,2,0,48,1,4000000
03738,2,0,62,1,2795830
03738,2,0,73,1,2024190
03738,2,1,71,2,816667
03739,1,0,40,1,7190860
03739,1,1,80,2,1181457
03739,2,0,48,1,4000000
03739,2,1,70,1,597440
03740,1,0,49,1,2377520
03740,1,0,49,1,8402630
03740,1,0,51,1,2820000
03740,2,1,72,1,1284864
03741,1,0,32,1,8404110
03741,1,0,58,1,12806450
03741,2,0,60,1,2215650
03741,2,0,62,1,3116590
03742,1,0,39,2,2858891
03742,2,0,58,1,1700000
03742,2,0,59,2,669100
03742,2,1,86,1,1207600
03743,2,0,52,1,3317750
03743,2,0,57,1,6750000
03743,2,1,80,1,153800
03743,2,1,81,2,2710283
03744,1,0,52,2,243667
03744,1,0,52,2,3572500
03744,2,0,40,2,3900000
03744,2,1,80,1,836890
03745,1,0,55,2,5260000
03745,2,0,39,1,13319270
03745,2,1,69,2,734041
03745,2,1,73,1,795395
03746,1,0,32,1,2666667
03746,1,0,61,1,2500000
03746,1,0,64,1,5480000
03746,2,0,56,1,5329403
03747,1,0,45,1,9659833
03747,2,0,58,1,8190883
03747,2,1,72,1,2275329
03747,2,1,77,1,598000
03748,1,0,29,2,1300000
03748,1,0,43,1,7163020
03748,1,1,68,1,4978107
03748,2,0,65,1,1074387
03749,1,0,25,2,1934000
03749,1,0,38,1,3811530
03749,2,0,47,1,5522000
03749,2,1,71,1,3262487
03750,1,0,36,2,7535782
03750,1,0,38,1,4503297
03750,1,0,61,1,7012922
03750,2,0,68,1,4073873
03751,1,0,28,1,5078847
03751,1,0,34,2,4337120
03751,1,0,62,1,5134730
03751,2,0,68,1,5068797
03752,1,0,39,1,4206250
03752,1,0,51,2,3150000
03752,2,1,79,2,828333
03752,2,1,84,2,1355340
03753,1,0,42,1,8581518
03753,1,0,43,1,4722347
03753,2,0,61,2,1684180
03753,2,1,75,1,948310
03754,1,0,34,1,7025539
03754,2,0,69,1,3958430
03754,2,1,66,1,1582600
03754,2,1,73,1,9310235
03755,1,0,27,2,2719330
